line_name,year,month,est_wkday_ridership,est_sat_ridership,est_sun_ridership
Line 690,2020,5,0,0,0
Line 690,2020,6,0,0,0
Line 690,2020,7,0,0,0
Line 690,2020,8,0,0,0
Line 690,2020,9,0,0,0
Line 690,2020,10,0,0,0
Line 690,2020,11,0,0,0
Line 690,2020,12,0,0,0
Line 690,2021,1,0,0,0
Line 690,2021,2,0,0,0
Line 690,2021,3,0,0,0
Line 690,2021,4,0,0,0
Line 690,2021,5,0,0,0
Line 690,2021,6,0,0,0
Line 690,2021,7,1271,775,681
Line 690,2021,8,1383,865,705
Line 690,2021,9,1553,937,792
Line 690,2021,10,1547,992,784
Line 690,2021,11,1570,1054,798
Line 690,2021,12,1355,0,857
Line 690,2022,1,1272,830,717
Line 690,2022,2,1277,795,609
Line 690,2022,3,1229,743,613
Line 690,2022,4,1236,753,575
Line 690,2022,5,1277,718,598
Line 690,2022,6,1253,826,646
Line 690,2022,7,1212,779,625
Line 690,2022,8,1254,755,619
Line 690,2022,9,1335,772,658
Line 690,2022,10,1247,705,589
Line 690,2022,11,771,403,317
Line 690,2022,12,702,361,321
Line 690,2023,1,730,383,354
Line 690,2023,2,794,447,403
Line 690,2023,3,780,423,409
Line 690,2023,4,879,507,433
Line 690,2023,5,941,535,444
Line 690,2023,6,880,601,444
Line 690,2023,7,863,564,458
Line 690,2023,8,946,566,412
Line 690,2023,9,1021,581,472
Line 690,2023,10,1046,636,413
Line 690,2023,11,956,528,446
Line 690,2023,12,899,506,405
Line 690,2024,1,962,480,409
Line 690,2024,2,933,585,311
Line 690,2024,3,1045,544,523
Line 690,2024,4,1119,634,459
Line 690,2024,5,1159,623,471
Line 690,2024,6,1104,676,543
Line 690,2024,7,993,659,512
Line 690,2024,8,1105,696,555
Line 690,2024,9,1248,715,540
Line 690,2024,10,1243,636,547
Line 690,2024,11,1116,661,515
Line 690,2024,12,1066,588,456
Line 690,2025,1,1040,651,431
Line 690,2025,2,1075,622,555
Line 690,2025,3,1130,602,535
Line 690,2025,4,1170,625,503
Line 690,2025,5,1266,664,566
Line 690,2025,6,1073,704,515
Line 690,2025,7,972,527,522
Line 690,2025,8,1058,636,513
Line 690,2025,9,1136,621,479
Line 690,2025,10,1148,589,398
Line 690,2025,11,1038,568,459
Line 690,2025,12,1029,511,444
Line 690,2026,1,1013,529,402
Line 690,2026,2,1088,591,470
Line 690,2026,3,1147,583,456
Line 690,2026,4,1138,628,422
Line 690,2026,5,1186,712,518
Line 704,2018,4,10580,7366,6473
Line 704,2018,5,10583,7226,6445
Line 704,2018,6,10653,7228,6996
Line 704,2018,7,10242,7123,6481
Line 704,2018,8,10672,7157,6964
Line 704,2018,9,10814,7611,6697
Line 704,2018,10,10612,7173,6567
Line 704,2018,11,9855,6780,6002
Line 704,2018,12,9193,6767,5716
Line 704,2019,1,9366,6235,5881
Line 704,2019,2,9869,6127,5399
Line 704,2019,3,10190,6680,6136
Line 704,2019,4,10266,6909,6396
Line 704,2019,5,10566,7164,6178
Line 704,2019,6,10324,6939,6993
Line 704,2019,7,10412,7430,7101
Line 704,2019,8,10927,8030,7200
Line 704,2019,9,11154,7566,6943
Line 704,2019,10,11029,7659,7335
Line 704,2019,11,10198,7079,6102
Line 704,2019,12,9706,6825,5340
Line 704,2020,1,10025,6625,5835
Line 704,2020,2,10727,7027,6235
Line 704,2020,3,6889,4275,4299
Line 704,2020,4,3080,2596,2117
Line 704,2020,5,3138,2977,2634
Line 704,2020,6,3884,3777,3188
Line 704,2020,7,4010,3900,3994
Line 704,2020,8,4238,3931,3626
Line 704,2020,9,4423,4237,3560
Line 704,2020,10,4269,4274,3727
Line 704,2020,11,4173,3721,3163
Line 704,2020,12,3604,3413,3011
Line 704,2021,1,2989,2818,3109
Line 704,2021,2,3882,3641,3530
Line 704,2021,3,4408,4232,3486
Line 704,2021,4,4786,4198,3654
Line 704,2021,5,5029,4648,3910
Line 704,2021,6,5290,4829,4450
Line 704,2021,7,5239,4752,4311
Line 704,2021,8,5543,4719,4312
Line 704,2021,9,1852,2285,1619
Line 704,2021,10,0,0,0
Line 704,2021,11,0,0,0
Line 704,2021,12,0,0,0
Line 704,2022,1,0,0,0
Line 704,2022,2,0,0,0
Line 704,2022,3,0,0,0
Line 704,2022,4,0,0,0
Line 704,2022,5,0,0,0
Line 704,2022,6,0,0,0
Line 704,2022,7,0,0,0
Line 704,2022,8,0,0,0
Line 704,2022,9,0,0,0
Line 704,2022,10,0,0,0
Line 704,2022,11,0,0,0
Line 704,2022,12,0,0,0
Line 704,2023,1,0,0,0
Line 704,2023,2,0,0,0
Line 704,2023,3,0,0,0
Line 704,2023,4,0,0,0
Line 704,2023,5,0,0,0
Line 704,2023,6,0,0,0
Line 704,2023,7,0,0,0
Line 704,2023,8,0,0,0
Line 704,2023,9,0,0,0
Line 704,2023,10,0,0,0
Line 704,2023,11,0,0,0
Line 704,2023,12,0,0,0
Line 704,2024,1,0,0,0
Line 704,2024,2,0,0,0
Line 704,2024,3,0,0,0
Line 704,2024,4,0,0,0
Line 704,2024,5,0,0,0
Line 704,2024,6,0,0,0
Line 704,2024,7,0,0,0
Line 704,2024,8,0,0,0
Line 704,2024,9,0,0,0
Line 704,2024,10,0,0,0
Line 704,2024,11,0,0,0
Line 704,2024,12,0,0,0
Line 704,2025,1,0,0,0
Line 704,2025,2,0,0,0
Line 704,2025,3,0,0,0
Line 704,2025,4,0,0,0
Line 704,2025,5,0,0,0
Line 704,2025,6,0,0,0
Line 705,2018,4,5669,null,null
Line 705,2018,5,5795,null,null
Line 705,2018,6,5419,null,null
Line 705,2018,7,4933,0,0
Line 705,2018,8,5125,0,0
Line 705,2018,9,5639,0,0
Line 705,2018,10,5737,0,0
Line 705,2018,11,5464,0,0
Line 705,2018,12,5024,0,0
Line 705,2019,1,4998,0,0
Line 705,2019,2,5331,0,0
Line 705,2019,3,5397,0,0
Line 705,2019,4,5420,0,0
Line 705,2019,5,5686,0,0
Line 705,2019,6,5305,0,0
Line 705,2019,7,5209,0,0
Line 705,2019,8,5509,0,0
Line 705,2019,9,5928,0,0
Line 705,2019,10,5866,0,0
Line 705,2019,11,5569,0,0
Line 705,2019,12,5253,0,0
Line 705,2020,1,5404,0,0
Line 705,2020,2,5743,0,0
Line 705,2020,3,3651,0,0
Line 705,2020,4,1983,0,0
Line 705,2020,5,2698,0,0
Line 705,2020,6,2844,0,0
Line 705,2020,7,2027,0,0
Line 705,2020,8,2015,0,0
Line 705,2020,9,2123,0,0
Line 705,2020,10,2162,0,0
Line 705,2020,11,2138,0,0
Line 705,2020,12,1977,0,0
Line 705,2021,1,0,0,0
Line 705,2021,2,0,0,0
Line 705,2021,3,0,0,0
Line 705,2021,4,0,0,0
Line 705,2021,5,0,0,0
Line 705,2021,6,0,0,0
Line 705,2021,7,0,0,0
Line 705,2021,8,0,0,0
Line 705,2021,9,0,0,0
Line 705,2021,10,0,0,0
Line 705,2021,11,0,0,0
Line 705,2021,12,0,0,0
Line 705,2022,1,0,0,0
Line 705,2022,2,0,0,0
Line 705,2022,3,0,0,0
Line 705,2022,4,0,0,0
Line 705,2022,5,0,0,0
Line 705,2022,6,0,0,0
Line 705,2022,7,0,0,0
Line 705,2022,8,0,0,0
Line 705,2022,9,0,0,0
Line 705,2022,10,0,0,0
Line 705,2022,11,0,0,0
Line 705,2022,12,0,0,0
Line 705,2023,1,0,0,0
Line 705,2023,2,0,0,0
Line 705,2023,3,0,0,0
Line 705,2023,4,0,0,0
Line 705,2023,5,0,0,0
Line 705,2023,6,0,0,0
Line 705,2023,7,0,0,0
Line 705,2023,8,0,0,0
Line 705,2023,9,0,0,0
Line 705,2023,10,0,0,0
Line 705,2023,11,0,0,0
Line 705,2023,12,0,0,0
Line 705,2024,1,0,0,0
Line 705,2024,2,0,0,0
Line 705,2024,3,0,0,0
Line 705,2024,4,0,0,0
Line 705,2024,5,0,0,0
Line 705,2024,6,0,0,0
Line 705,2024,7,0,0,0
Line 705,2024,8,0,0,0
Line 705,2024,9,0,0,0
Line 705,2024,10,0,0,0
Line 705,2024,11,0,0,0
Line 705,2024,12,0,0,0
Line 705,2025,1,0,0,0
Line 705,2025,2,0,0,0
Line 705,2025,3,0,0,0
Line 705,2025,4,0,0,0
Line 705,2025,5,0,0,0
Line 705,2025,6,0,0,0
Line 710,2018,4,7248,4073,null
Line 710,2018,5,7544,3955,null
Line 710,2018,6,6825,3886,null
Line 710,2018,7,5922,3331,0
Line 710,2018,8,6338,3748,0
Line 710,2018,9,7088,3754,0
Line 710,2018,10,7001,3543,0
Line 710,2018,11,6559,3856,0
Line 710,2018,12,6074,3976,0
Line 710,2019,1,5835,3326,0
Line 710,2019,2,6387,3365,0
Line 710,2019,3,6707,3586,0
Line 710,2019,4,6480,3671,0
Line 710,2019,5,6736,3684,0
Line 710,2019,6,6568,3906,0
Line 710,2019,7,6131,3676,0
Line 710,2019,8,6201,4055,0
Line 710,2019,9,6742,3657,0
Line 710,2019,10,6804,3869,0
Line 710,2019,11,6213,3713,0
Line 710,2019,12,5739,3689,0
Line 710,2020,1,5937,3747,0
Line 710,2020,2,6488,3849,0
Line 710,2020,3,4352,2490,0
Line 710,2020,4,2056,1555,0
Line 710,2020,5,2484,0,0
Line 710,2020,6,2825,0,0
Line 710,2020,7,2679,0,0
Line 710,2020,8,2638,0,0
Line 710,2020,9,2691,0,0
Line 710,2020,10,2719,0,0
Line 710,2020,11,2740,0,0
Line 710,2020,12,2556,0,0
Line 710,2021,1,0,0,0
Line 710,2021,2,0,0,0
Line 710,2021,3,0,0,0
Line 710,2021,4,0,0,0
Line 710,2021,5,0,0,0
Line 710,2021,6,0,0,0
Line 710,2021,7,0,0,0
Line 710,2021,8,0,0,0
Line 710,2021,9,0,0,0
Line 710,2021,10,0,0,0
Line 710,2021,11,0,0,0
Line 710,2021,12,0,0,0
Line 710,2022,1,0,0,0
Line 710,2022,2,0,0,0
Line 710,2022,3,0,0,0
Line 710,2022,4,0,0,0
Line 710,2022,5,0,0,0
Line 710,2022,6,0,0,0
Line 710,2022,7,0,0,0
Line 710,2022,8,0,0,0
Line 710,2022,9,0,0,0
Line 710,2022,10,0,0,0
Line 710,2022,11,0,0,0
Line 710,2022,12,0,0,0
Line 710,2023,1,0,0,0
Line 710,2023,2,0,0,0
Line 710,2023,3,0,0,0
Line 710,2023,4,0,0,0
Line 710,2023,5,0,0,0
Line 710,2023,6,0,0,0
Line 710,2023,7,0,0,0
Line 710,2023,8,0,0,0
Line 710,2023,9,0,0,0
Line 710,2023,10,0,0,0
Line 710,2023,11,0,0,0
Line 710,2023,12,0,0,0
Line 710,2024,1,0,0,0
Line 710,2024,2,0,0,0
Line 710,2024,3,0,0,0
Line 710,2024,4,0,0,0
Line 710,2024,5,0,0,0
Line 710,2024,6,0,0,0
Line 710,2024,7,0,0,0
Line 710,2024,8,0,0,0
Line 710,2024,9,0,0,0
Line 710,2024,10,0,0,0
Line 710,2024,11,0,0,0
Line 710,2024,12,0,0,0
Line 710,2025,1,0,0,0
Line 710,2025,2,0,0,0
Line 710,2025,3,0,0,0
Line 710,2025,4,0,0,0
Line 710,2025,5,0,0,0
Line 710,2025,6,0,0,0
Line 720,2018,4,27387,17959,14079
Line 720,2018,5,27129,17596,14034
Line 720,2018,6,27249,17220,13811
Line 720,2018,7,26386,17600,14721
Line 720,2018,8,27113,17581,14620
Line 720,2018,9,27423,17952,14447
Line 720,2018,10,27973,18020,14316
Line 720,2018,11,27340,18044,14187
Line 720,2018,12,25828,18402,13389
Line 720,2019,1,26828,17240,13470
Line 720,2019,2,28085,17168,13477
Line 720,2019,3,28421,18025,14987
Line 720,2019,4,28945,18584,15035
Line 720,2019,5,28739,18416,14846
Line 720,2019,6,29028,19700,14880
Line 720,2019,7,29195,20269,16018
Line 720,2019,8,29521,20095,16102
Line 720,2019,9,29343,19313,15916
Line 720,2019,10,28937,19691,15525
Line 720,2019,11,27501,18780,14229
Line 720,2019,12,25808,18566,13477
Line 720,2020,1,26919,18737,13968
Line 720,2020,2,27756,18802,14464
Line 720,2020,3,19260,13289,10739
Line 720,2020,4,9797,7977,6526
Line 720,2020,5,11102,8944,8259
Line 720,2020,6,12462,10941,9220
Line 720,2020,7,13854,11600,11029
Line 720,2020,8,14282,11607,9863
Line 720,2020,9,14620,11952,9610
Line 720,2020,10,14743,12217,9484
Line 720,2020,11,14066,11178,9533
Line 720,2020,12,12751,10434,8310
Line 720,2021,1,12264,9896,8434
Line 720,2021,2,13531,10803,8827
Line 720,2021,3,13825,11434,9828
Line 720,2021,4,14811,11774,10133
Line 720,2021,5,15194,12472,10986
Line 720,2021,6,15789,13421,11006
Line 720,2021,7,16891,12643,10773
Line 720,2021,8,17833,12628,11081
Line 720,2021,9,18213,13162,11120
Line 720,2021,10,19187,13561,10884
Line 720,2021,11,19091,14093,11077
Line 720,2021,12,16959,0,10748
Line 720,2022,1,16633,12036,9909
Line 720,2022,2,17426,13058,10038
Line 720,2022,3,18311,12208,10487
Line 720,2022,4,18796,12885,10466
Line 720,2022,5,19580,12465,11089
Line 720,2022,6,19249,12894,11420
Line 720,2022,7,18658,12957,11081
Line 720,2022,8,19758,13119,11547
Line 720,2022,9,20771,13597,11639
Line 720,2022,10,20846,13439,11492
Line 720,2022,11,19403,12998,10907
Line 720,2022,12,18126,11724,10545
Line 720,2023,1,17979,12324,10987
Line 720,2023,2,19215,12599,11295
Line 720,2023,3,19198,13493,11298
Line 720,2023,4,20354,14588,12241
Line 720,2023,5,20251,14752,12305
Line 720,2023,6,19928,14594,12202
Line 720,2023,7,19899,14661,12093
Line 720,2023,8,20015,14771,10804
Line 720,2023,9,20390,13689,11641
Line 720,2023,10,20282,13656,10733
Line 720,2023,11,19820,14194,11357
Line 720,2023,12,18632,13891,10972
Line 720,2024,1,18850,13529,10755
Line 720,2024,2,18324,14273,10685
Line 720,2024,3,19903,13094,11344
Line 720,2024,4,20001,13985,11395
Line 720,2024,5,20099,14226,12406
Line 720,2024,6,19765,14178,12142
Line 720,2024,7,19811,14056,12179
Line 720,2024,8,20584,14875,12567
Line 720,2024,9,20932,14598,13084
Line 720,2024,10,20814,14894,11894
Line 720,2024,11,19871,13907,11757
Line 720,2024,12,19282,14544,11426
Line 720,2025,1,19065,13430,10840
Line 720,2025,2,19486,14557,12045
Line 720,2025,3,18991,13954,10790
Line 720,2025,4,19365,13587,10929
Line 720,2025,5,20396,14871,12309
Line 720,2025,6,19608,13177,11724
Line 720,2025,7,19094,13031,10967
Line 720,2025,8,17983,12709,10299
Line 720,2025,9,18714,12807,11080
Line 720,2025,10,18993,13330,11756
Line 720,2025,11,18145,12598,10546
Line 720,2025,12,18102,13295,11726
Line 720,2026,1,18606,12151,10509
Line 720,2026,2,18687,14266,11073
Line 720,2026,3,18970,13317,11152
Line 720,2026,4,19239,13190,10720
Line 720,2026,5,19049,13608,11220
Line 728,2018,4,5800,null,null
Line 728,2018,5,5749,null,null
Line 728,2018,6,5770,null,null
Line 728,2018,7,5609,0,0
Line 728,2018,8,5800,0,0
Line 728,2018,9,5801,0,0
Line 728,2018,10,5940,0,0
Line 728,2018,11,5668,0,0
Line 728,2018,12,5350,0,0
Line 728,2019,1,5274,0,0
Line 728,2019,2,5472,0,0
Line 728,2019,3,5527,0,0
Line 728,2019,4,5709,0,0
Line 728,2019,5,5790,0,0
Line 728,2019,6,5601,0,0
Line 728,2019,7,5714,0,0
Line 728,2019,8,5820,0,0
Line 728,2019,9,6079,0,0
Line 728,2019,10,5937,0,0
Line 728,2019,11,5722,0,0
Line 728,2019,12,5503,0,0
Line 728,2020,1,5626,0,0
Line 728,2020,2,5787,0,0
Line 728,2020,3,3427,0,0
Line 728,2020,4,1386,0,0
Line 728,2020,5,2291,0,0
Line 728,2020,6,2549,0,0
Line 728,2020,7,2078,0,0
Line 728,2020,8,2145,0,0
Line 728,2020,9,2075,0,0
Line 728,2020,10,2053,0,0
Line 728,2020,11,2062,0,0
Line 728,2020,12,1987,0,0
Line 728,2021,1,0,0,0
Line 728,2021,2,0,0,0
Line 728,2021,3,0,0,0
Line 728,2021,4,0,0,0
Line 728,2021,5,0,0,0
Line 728,2021,6,0,0,0
Line 728,2021,7,0,0,0
Line 728,2021,8,0,0,0
Line 728,2021,9,0,0,0
Line 728,2021,10,0,0,0
Line 728,2021,11,0,0,0
Line 728,2021,12,0,0,0
Line 728,2022,1,0,0,0
Line 728,2022,2,0,0,0
Line 728,2022,3,0,0,0
Line 728,2022,4,0,0,0
Line 728,2022,5,0,0,0
Line 728,2022,6,0,0,0
Line 728,2022,7,0,0,0
Line 728,2022,8,0,0,0
Line 728,2022,9,0,0,0
Line 728,2022,10,0,0,0
Line 728,2022,11,0,0,0
Line 728,2022,12,0,0,0
Line 728,2023,1,0,0,0
Line 728,2023,2,0,0,0
Line 728,2023,3,0,0,0
Line 728,2023,4,0,0,0
Line 728,2023,5,0,0,0
Line 728,2023,6,0,0,0
Line 728,2023,7,0,0,0
Line 728,2023,8,0,0,0
Line 728,2023,9,0,0,0
Line 728,2023,10,0,0,0
Line 728,2023,11,0,0,0
Line 728,2023,12,0,0,0
Line 728,2024,1,0,0,0
Line 728,2024,2,0,0,0
Line 728,2024,3,0,0,0
Line 728,2024,4,0,0,0
Line 728,2024,5,0,0,0
Line 728,2024,6,0,0,0
Line 728,2024,7,0,0,0
Line 728,2024,8,0,0,0
Line 728,2024,9,0,0,0
Line 728,2024,10,0,0,0
Line 728,2024,11,0,0,0
Line 728,2024,12,0,0,0
Line 728,2025,1,0,0,0
Line 728,2025,2,0,0,0
Line 728,2025,3,0,0,0
Line 728,2025,4,0,0,0
Line 728,2025,5,0,0,0
Line 728,2025,6,0,0,0
Line 733,2018,4,8349,6542,6039
Line 733,2018,5,8372,6580,5993
Line 733,2018,6,8376,6390,6115
Line 733,2018,7,8050,6585,6049
Line 733,2018,8,8267,6563,6436
Line 733,2018,9,8474,6581,6275
Line 733,2018,10,8303,6058,5850
Line 733,2018,11,7818,5956,5467
Line 733,2018,12,7159,6163,5220
Line 733,2019,1,7180,6009,5231
Line 733,2019,2,7538,5798,4894
Line 733,2019,3,7608,6139,5531
Line 733,2019,4,7675,6459,5614
Line 733,2019,5,7879,6475,5621
Line 733,2019,6,7704,6573,6027
Line 733,2019,7,8044,6950,6499
Line 733,2019,8,8377,7105,6795
Line 733,2019,9,8279,6480,6393
Line 733,2019,10,8154,6299,5945
Line 733,2019,11,7535,5943,5064
Line 733,2019,12,7141,5896,4986
Line 733,2020,1,7479,6047,5297
Line 733,2020,2,7972,6023,5264
Line 733,2020,3,4985,3883,3859
Line 733,2020,4,2793,2016,2045
Line 733,2020,5,3899,3683,3167
Line 733,2020,6,4301,3756,3464
Line 733,2020,7,4280,4353,4085
Line 733,2020,8,4527,4611,4304
Line 733,2020,9,4693,5002,4706
Line 733,2020,10,4614,4863,4317
Line 733,2020,11,4441,4481,4045
Line 733,2020,12,4101,4009,3664
Line 733,2021,1,3599,4256,3566
Line 733,2021,2,4237,4784,3906
Line 733,2021,3,4713,5039,4238
Line 733,2021,4,4957,5018,4335
Line 733,2021,5,5151,5531,4678
Line 733,2021,6,5446,5565,5018
Line 733,2021,7,5237,5537,4740
Line 733,2021,8,5568,6060,4869
Line 733,2021,9,1884,2963,1883
Line 733,2021,10,0,0,0
Line 733,2021,11,0,0,0
Line 733,2021,12,0,0,0
Line 733,2022,1,0,0,0
Line 733,2022,2,0,0,0
Line 733,2022,3,0,0,0
Line 733,2022,4,0,0,0
Line 733,2022,5,0,0,0
Line 733,2022,6,0,0,0
Line 733,2022,7,0,0,0
Line 733,2022,8,0,0,0
Line 733,2022,9,0,0,0
Line 733,2022,10,0,0,0
Line 733,2022,11,0,0,0
Line 733,2022,12,0,0,0
Line 733,2023,1,0,0,0
Line 733,2023,2,0,0,0
Line 733,2023,3,0,0,0
Line 733,2023,4,0,0,0
Line 733,2023,5,0,0,0
Line 733,2023,6,0,0,0
Line 733,2023,7,0,0,0
Line 733,2023,8,0,0,0
Line 733,2023,9,0,0,0
Line 733,2023,10,0,0,0
Line 733,2023,11,0,0,0
Line 733,2023,12,0,0,0
Line 733,2024,1,0,0,0
Line 733,2024,2,0,0,0
Line 733,2024,3,0,0,0
Line 733,2024,4,0,0,0
Line 733,2024,5,0,0,0
Line 733,2024,6,0,0,0
Line 733,2024,7,0,0,0
Line 733,2024,8,0,0,0
Line 733,2024,9,0,0,0
Line 733,2024,10,0,0,0
Line 733,2024,11,0,0,0
Line 733,2024,12,0,0,0
Line 733,2025,1,0,0,0
Line 733,2025,2,0,0,0
Line 733,2025,3,0,0,0
Line 733,2025,4,0,0,0
Line 733,2025,5,0,0,0
Line 733,2025,6,0,0,0
Line 734,2018,4,6102,null,null
Line 734,2018,5,6048,null,null
Line 734,2018,6,5836,null,null
Line 734,2018,7,5763,0,0
Line 734,2018,8,5942,0,0
Line 734,2018,9,6189,0,0
Line 734,2018,10,6340,0,0
Line 734,2018,11,5931,0,0
Line 734,2018,12,5338,0,0
Line 734,2019,1,5542,0,0
Line 734,2019,2,5812,0,0
Line 734,2019,3,5970,0,0
Line 734,2019,4,6130,0,0
Line 734,2019,5,6100,0,0
Line 734,2019,6,5894,0,0
Line 734,2019,7,5772,0,0
Line 734,2019,8,5909,0,0
Line 734,2019,9,6085,0,0
Line 734,2019,10,6210,0,0
Line 734,2019,11,5849,0,0
Line 734,2019,12,5241,0,0
Line 734,2020,1,5769,0,0
Line 734,2020,2,6092,0,0
Line 734,2020,3,3766,0,0
Line 734,2020,4,1907,0,0
Line 734,2020,5,2460,0,0
Line 734,2020,6,2933,0,0
Line 734,2020,7,3181,0,0
Line 734,2020,8,3421,0,0
Line 734,2020,9,3537,0,0
Line 734,2020,10,3839,0,0
Line 734,2020,11,3354,0,0
Line 734,2020,12,3087,0,0
Line 734,2021,1,2925,0,0
Line 734,2021,2,3405,0,0
Line 734,2021,3,3424,0,0
Line 734,2021,4,3701,0,0
Line 734,2021,5,3848,0,0
Line 734,2021,6,4064,0,0
Line 734,2021,7,0,0,0
Line 734,2021,8,0,0,0
Line 734,2021,9,0,0,0
Line 734,2021,10,0,0,0
Line 734,2021,11,0,0,0
Line 734,2021,12,0,0,0
Line 734,2022,1,0,0,0
Line 734,2022,2,0,0,0
Line 734,2022,3,0,0,0
Line 734,2022,4,0,0,0
Line 734,2022,5,0,0,0
Line 734,2022,6,0,0,0
Line 734,2022,7,0,0,0
Line 734,2022,8,0,0,0
Line 734,2022,9,0,0,0
Line 734,2022,10,0,0,0
Line 734,2022,11,0,0,0
Line 734,2022,12,0,0,0
Line 734,2023,1,0,0,0
Line 734,2023,2,0,0,0
Line 734,2023,3,0,0,0
Line 734,2023,4,0,0,0
Line 734,2023,5,0,0,0
Line 734,2023,6,0,0,0
Line 734,2023,7,0,0,0
Line 734,2023,8,0,0,0
Line 734,2023,9,0,0,0
Line 734,2023,10,0,0,0
Line 734,2023,11,0,0,0
Line 734,2023,12,0,0,0
Line 734,2024,1,0,0,0
Line 734,2024,2,0,0,0
Line 734,2024,3,0,0,0
Line 734,2024,4,0,0,0
Line 734,2024,5,0,0,0
Line 734,2024,6,0,0,0
Line 734,2024,7,0,0,0
Line 734,2024,8,0,0,0
Line 734,2024,9,0,0,0
Line 734,2024,10,0,0,0
Line 734,2024,11,0,0,0
Line 734,2024,12,0,0,0
Line 734,2025,1,0,0,0
